restaurant_name,address,tags,lat,lon
MAMMA LORNA'S RESTAURANT,"3007 EASTCHESTER RD BRONX NY, 10469",Caribbean,40.869595,-73.84275
CESTRAS PIZZA III,"44 WESTCHESTER SQ BRONX NY, 10461",Pizza/Italian,40.84115,-73.842865
EL NUEVO BOHIO TROPICAL,"20 WESTCHESTER SQUARE BRONX NY, 10461","Latin (Cuban, Dominican, Puerto Rican, South & Central American)",40.84118,-73.8429
MCDONALD'S,"16 WESTCHESTER SQ BRONX NY, 10461",American,40.841183,-73.84291
TEDDY'S CAFE,"805 ZEREGA AVENUE BRONX NY, 10473",American,40.82424,-73.84294
CHINA KING,"1213 E 233RD ST BRONX NY, 10466",Chinese,40.888855,-73.84313
C & C DELI COFFEE SHOP & DELI,"2438 EASTCHESTER ROAD BRONX NY, 10469",Delicatessen,40.861656,-73.843285
VILLA MARIA PIZZERIA,"2440 EASTCHESTER ROAD BRONX NY, 10469",Pizza,40.86169,-73.84329
YUMMY HOUSE,"2452 EASTCHESTER RD BRONX NY, 10469",Chinese,40.86188,-73.843315
DUNKIN' DONUTS,"2451 EASTCHESTER ROAD BRONX NY, 10469",Donuts,40.86185,-73.84332
NORA PIZZA,"2456 EASTCHESTER RD BRONX NY, 10469",Pizza,40.861946,-73.84332
NORA'S PIZZA,"2456 EASTCHESTER RD BRONX NY, 10469",Other,40.861946,-73.84332
GIGI'S PIZZA & PASTA,"2020 EASTCHESTER RD BRONX NY, 10461",Pizza/Italian,40.853664,-73.84337
VAYA,"2022 EASTCHESTER RD BRONX NY, 10461",Mexican,40.853718,-73.84338
RICH RESTAURANT CHINESE FOOD,"2485 EASTCHESTER RD BRONX NY, 10469",Chinese,40.862392,-73.84339
LJUBO'S PIZZERIA,"15 WESTCHESTER SQUARE BRONX NY, 10461",Pizza/Italian,40.84156,-73.84341
FRATELLI RESTAURANT,"2507 EASTCHESTER ROAD BRONX NY, 10469",Italian,40.863014,-73.84344
JACKIE'S WEST INDIAN BAKERY,"1203 EAST  233 STREET BRONX NY, 10466",Caribbean,40.888954,-73.843445
POPEYES LOUISIANA KITCHEN,"1201 EAST  233 STREET BRONX NY, 10466",Chicken,40.888973,-73.8435
GOLDEN CHINA PAVILION,"2102 EASTCHESTER RD BRONX NY, 10461",Chinese,40.856564,-73.84387
LOLLIPOPS ICE CREAM,"4120 BAYCHESTER AVENUE BRONX NY, 10466","Ice Cream, Gelato, Yogurt, Ices",40.893543,-73.843895
TANA THAI RESTAURANT,"1890 EASTCHESTER RD BRONX NY, 10461",Thai,40.851486,-73.844124
DUNKIN' DONUTS,"1888 EASTCHESTER RD BRONX NY, 10461",Donuts,40.851463,-73.84414
STARBUCKS COFFEE COMPANY,"1886 EASTCHESTER RD BRONX NY, 10461",Coffee/Tea,40.85144,-73.844154
FLAMING DELICIOUS JERK CUISINE,"3563B BOSTON RD BRONX NY, 10469",Caribbean,40.878284,-73.84431
JES CATERING,"1438 E GUN HILL RD BRONX NY, 10469",Caribbean,40.869484,-73.84436
CHINA TOP,"3563 BOSTON RD BRONX NY, 10469",Chinese,40.878246,-73.84436
ZEREGA AVENUE DELI,"1130 ZEREGA AVENUE BRONX NY, 10462",Delicatessen,40.831364,-73.84458
SUBWAY,"1720 EASTCHESTER RD BRONX NY, 10461",Sandwiches,40.846836,-73.844696
BAGELS AND CREAM,"1728 EASTCHESTER RD BRONX NY, 10461",Bagels/Pretzels,40.846977,-73.84472
BREAD AND BUTTER CAFE,"1740 EASTCHESTER ROAD BRONX NY, 10461",Coffee/Tea,40.847187,-73.84476
CARIDAD,"1436 WILLIAMSBRIDGE ROAD BRONX NY, 10461","Latin (Cuban, Dominican, Puerto Rican, South & Central American)",40.843014,-73.84486
APPLEBEE'S,"1776 EASTCHESTER RD BRONX NY, 10461",American,40.84793,-73.84489
RESIDENCE INN BY MARRIOTT BRONX,"1776 EASTCHESTER RD BRONX NY, 10461",American,40.84793,-73.84489
NRGIZE LIFE STYLE CAFE,"1776 EASTCHESTER RD BRONX NY, 10461","Juice, Smoothies, Fruit Salads",40.84793,-73.84489
MONTE GRAB & GO MARKET,"1790 EASTCHESTER RD BRONX NY, 10461",American,40.84799,-73.844894
MCDONALD'S,"1820 EASTCHESTER ROAD BRONX NY, 10461",Hamburgers,40.848114,-73.84492
ANDY'S CUISINE RESTAURANT,"1444 WILLIAMSBRIDGE RD BRONX NY, 10461",Caribbean,40.84322,-73.84504
LA CASA DEL SABOR,"2728 E TREMONT AVE BRONX NY, 10461","Latin (Cuban, Dominican, Puerto Rican, South & Central American)",40.84251,-73.84528
PINE BAR & GRILL,"1634 EASTCHESTER ROAD BRONX NY, 10461",Italian,40.845142,-73.8453
HEALTHY LIFESTYLE,"2593B ST RAYMONDS AVE BRONX NY, 10461","Juice, Smoothies, Fruit Salads",40.843174,-73.84542
KAI SUSHI ASIAN FUSION,"1475 WILLIAMSBRIDGE RD BRONX NY, 10461",Japanese,40.843845,-73.84563
M&R DELI & COFFEE SHOP,"1480 WILLIAMSBRIDGE ROAD BRONX NY, 10461",Delicatessen,40.84387,-73.845634
"DUNKIN' DONUTS, BASKIN ROBBINS","2702 EAST TREMONT AVENUE BRONX NY, 10461",Coffee/Tea,40.842686,-73.84574
CHINA WOK,"1486 WILLIAMSBRIDGE RD BRONX NY, 10461",Chinese,40.844055,-73.84581
TRANQUILITY BAR & LOUNGE,"3511 BOSTON RD BRONX NY, 10469",American,40.877213,-73.84588
GOLDEN STAR GARDEN,"1384 EAST GUNHILL ROAD BRONX NY, 10469",Chinese,40.870296,-73.845924
COCONUT PALM BAR AND GRILL,"2407 WESTCHESTER AVENUE BRONX NY, 10461",Caribbean,40.837296,-73.846085
EASTWOOD MANOR,"3371 EASTCHESTER ROAD BRONX NY, 10469",American,40.876633,-73.84615
CAPRI PIZZA RESTAURANT,"2401 WESTCHESTER AVENUE BRONX NY, 10461",Pizza,40.83721,-73.84618
GOLDEN KRUST CARIBBEAN BAKERY & GRILL,"1381 EAST GUNHILL ROAD BRONX NY, 10469",Caribbean,40.87047,-73.84623
NICK'S PIZZA,"1356 EAST GUN HILL ROAD BRONX NY, 10469",Pizza,40.87048,-73.846275
KENNEDY FRIED CHICKEN,"1359 E GUN HILL RD BRONX NY, 10469",American,40.87054,-73.84637
SUBWAY,"2383 WESTCHESTER AVENUE BRONX NY, 10461",Sandwiches,40.836967,-73.84648
KING HOUSE,"2381 WESTCHESTER AVENUE BRONX NY, 10461",Chinese,40.836937,-73.84651
FOOD HUT RESTAURANT & BAKERY,"3497 BOSTON ROAD BRONX NY, 10469",Caribbean,40.876987,-73.846535
DUNKIN' DONUTS,"2400 WESTCHESTER AVENUE BRONX NY, 10461",Donuts,40.83685,-73.8466
ISLAND BLEND JUICE  BAR .,"875 E 241ST ST BRONX NY, 10466","Juice, Smoothies, Fruit Salads",40.9016,-73.8466
MY DREAM RESTAURANT & LOUNGE,"3429 EASTCHESTER RD BRONX NY, 10469",Caribbean,40.877583,-73.84667
MCDONALD'S,"1515 WILLIAMSBRIDGE ROAD BRONX NY, 10461",Hamburgers,40.844955,-73.846756
ST BESS RESTAURANT,"4466 BAYCHESTER AVE BRONX NY, 10466",Caribbean,40.90098,-73.846756
MCDERMOTT'S PUB,"2634 EAST TREMONT AVENUE BRONX NY, 10461",American,40.843174,-73.8468
GEORGE'S DINER-CAFE,"2369 WESTCHESTER AVENUE BRONX NY, 10462",American,40.836674,-73.84683
SKYVIEW DINER,"2365 WESTCHESTER AVE BRONX NY, 10462",American,40.836594,-73.84693
ULTIMATE GRILL,"1343 E GUN HILL RD BRONX NY, 10469",Caribbean,40.870834,-73.84694
NEW MANDARIN HOUSE,"4129 LACONIA AVE BRONX NY, 10466",Chinese,40.887867,-73.846954
BELLEZA DORADA RESTAURANT,"2360 WESTCHESTER AVE BRONX NY, 10462",Coffee/Tea,40.8365,-73.84702
DOMINO'S,"3484 BOSTON ROAD BRONX NY, 10469",Pizza,40.87681,-73.847046
CONSTANT SPRING RESTAURANT,"1344 EAST GUN HILL RD BRONX NY, 10469",Eastern European,40.87089,-73.847084
BOSTON ROAD CHINA,"3483 BOSTON ROAD BRONX NY, 10469",Chinese,40.87679,-73.84714
TAKE AWAY CAFE in REBECCA REHAB CENTER,"1072 HAVEMEYER AVENUE BRONX NY, 10462",Sandwiches,40.83025,-73.84748
AU BON PAIN,"1400 PELHAM PARKWAY SOUTH BRONX NY, 10461",Sandwiches/Salads/Mixed Buffet,40.857502,-73.84764
LITTLE NEGRIL JAMAICAN CUISINE,"3470 BOSTON RD BRONX NY, 10469",Caribbean,40.876602,-73.84769
MAMA G AFRICAN KITCHEN,"1322A E GUN HILL RD BRONX NY, 10469",African,40.87125,-73.84776
CENTRAL CARIBBEAN BAKERY,"1322 E GUN HILL RD BRONX NY, 10469",Bakery,40.87125,-73.84776
KENNEDY CHICKEN & PIZZA,"4049 LACONIA AVENUE BRONX NY, 10466",American,40.886395,-73.84785
J & M BELLA PIZZA,"3467 BOSTON RD BRONX NY, 10469",Pizza,40.87656,-73.847855
CODE RED,"1320 E GUN HILL RD BRONX NY, 10469",Caribbean,40.87131,-73.84788
JAY'S TAVERN,"1556 WILLIAMSBRIDGE RD BRONX NY, 10461","Bottled beverages, including water, sodas, juices, etc.",40.84619,-73.8481
TIPSY'Z RESTURANT& LOUNGE,"4035 LACONIA AVE BRONX NY, 10466",African,40.88599,-73.84812
SHORE HAVEN DINER,"622 CASTLE HILL AVE BRONX NY, 10473",American,40.81956,-73.848145
BRONX SOUL FOOD RESTAURANT,"1306 E GUN HILL RD BRONX NY, 10469",Soul Food,40.871536,-73.848335
DADA'S COFFEE SHOP,"2287 WESTCHESTER AVENUE BRONX NY, 10462",American,40.835407,-73.84835
CARVEL,"1006 E 233RD ST BRONX NY, 10466","Ice Cream, Gelato, Yogurt, Ices",40.890537,-73.84842
GOLDEN PALACE CHINESE RESTAURANT,"682 CASTLE HILL AVENUE BRONX NY, 10473",Chinese,40.820744,-73.84843
LECHONERA EL SAZON,"682 CASTLE HILL AVE BRONX NY, 10473",Spanish,40.820744,-73.84843
YOUR DALEY BREAD,"1303 E GUN HILL RD BRONX NY, 10469",Caribbean,40.87161,-73.84846
EL VALLE RESTAURANTE,"3452 BOSTON RD BRONX NY, 10469",Spanish,40.876347,-73.84847
VYBES KITCHEN,"1296 E GUNHILL ROAD BRONX NY, 10469",Caribbean,40.8717,-73.8487
NPR FOOD SOLUTIONS,"1588 WILLIAMSBRIDGE RD BRONX NY, 10461",American,40.846794,-73.84876
CROWN GRILL & CHICKEN,"766 CASTLE HILL AVE BRONX NY, 10473",Chicken,40.822563,-73.84885
FRANK'S PIZZA ITALIA,"772 CASTLE HILL AVE BRONX NY, 10473",Pizza,40.822685,-73.84888
QUALITY CHEF,"1595 WILLIAMSBRIDGE ROAD BRONX NY, 10461",Chinese,40.846916,-73.84892
LACONIA PIZZERIA,"3985A LACONIA AVENUE BRONX NY, 10466",Pizza/Italian,40.884583,-73.84905
LAMMY'S,"987 EAST  233 STREET BRONX NY, 10466",Caribbean,40.89079,-73.849144
BIG WONG CHINESE RESTAURANT,"3975A LACONIA AVE BRONX NY, 10466",Chinese,40.884346,-73.84921
BLUE MOUNTAIN CUISINE RESTAURANT,"3701 EASTCHESTER RD FL 1 BRONX NY, 10466",Caribbean,40.88273,-73.8493
SUBWAY,"980 EAST  233 STREET BRONX NY, 10466",Sandwiches,40.89083,-73.8493
DUNKIN' DONUTS,"980 EAST  233 STREET BRONX NY, 10466",Donuts,40.89083,-73.8493
CARIBE RESTAURANT,"849 CASTLE HILL AVE BRONX NY, 10473",Spanish,40.824574,-73.849335
RICHIE RICH CARIBBEAN TASTE II,"3357 FISH AVENUE BRONX NY, 10469",Caribbean,40.874878,-73.84935
CARIBBEAN CONNECTION CATERING SERVICES INC RESTAURANT,"3969 LACONIA AVENUE BRONX NY, 10466",Caribbean,40.884132,-73.84936
GIANNI PIZZERIA,"1840 NEREID AVE BRONX NY, 10466",Pizza/Italian,40.898518,-73.84937
CHINA WOK,"3431 BOSTON ROAD BRONX NY, 10469",Chinese,40.87603,-73.84946
KO WONG RESTAURANT,"935 CASTLE HILL AVE BRONX NY, 10473",Chinese,40.826267,-73.84973
NEW RED FLOWER CHINESE RESTAURANT,"4733 WHITE PLAIN ROAD BRONX NY, ",Chinese,40.904312,-73.8498
KENNEDY FRIED CHICKEN,"3420 BOSTON RD BRONX NY, 10469",American,40.875893,-73.849815
THE NEW STARLING ATHLETIC CLUB OF THE BRONX,"2222 HAVILAND AVENUE BRONX NY, 10462",American,40.830643,-73.84989
PRIME TIME CARIBBEAN BAKERY,"3418 BOSTON ROAD BRONX NY, 10469",Bakery,40.87584,-73.849945
KENNEDY FRIED CHICKEN,"4718 WHITE PLAINS RD BRONX NY, 10470",Chicken,40.903893,-73.85
GOOD TASTE CHINESE RESTAURANT,"3416 BOSTON ROAD BRONX NY, 10469",Chinese,40.875805,-73.85002
JIMMY'S GRAND CAFE,"1001 CASTLE HILL AVE BRONX NY, 10472",American,40.827656,-73.85005
NEW HAPPY JOY,"4713 WHITE PLAINS RD BRONX NY, 10470",Chinese,40.90376,-73.85012
EL SAZON DE OLGA RESTAURANT,"1017 CASTLE HILL AVE BRONX NY, 10472","Latin (Cuban, Dominican, Puerto Rican, South & Central American)",40.828007,-73.850136
LITTLE CAESARS,"4711 WHITE PLAINS RD BRONX NY, 10470",Pizza,40.903713,-73.85016
JUICES FOR LIFE,"1028 CASTLE HILL AVE BRONX NY, 10472","Juice, Smoothies, Fruit Salads",40.828274,-73.85018
GOLDEN KRUST CARIBBEAN BAKERY & GRILL,"4708 WHITE PLAINS ROAD BRONX NY, 10470",Caribbean,40.903664,-73.85018
THE NEW SOUL CAFE,"1039 CASTLE HILL AVE BRONX NY, 10472",Soul Food,40.82846,-73.85024
241ST CAFE RESTAURANT,"4703 WHITE PLAINS RD BRONX NY, 10470",American,40.90353,-73.8503
LA COCINA BORICUA,"2245B WESTCHESTER AVENUE BRONX NY, 10462","Latin (Cuban, Dominican, Puerto Rican, South & Central American)",40.834343,-73.85034
PEPPINOS PIZZA,"4701 WHITE PLAINS ROAD BRONX NY, 10470",Pizza,40.903484,-73.85034
COOLER RUNNINGS JAMAICAN RESTAURANT,"1802 NEREID AVENUE BRONX NY, 10466",Caribbean,40.8983,-73.85036
2 GOOD DELI GRILL,"1103A CASTLE HILL AVE BRONX NY, 10472",Other,40.82983,-73.850555
CROSS BRONX PIZZERIA,"1105 CASTLE HILL AVE BRONX NY, 10472",Pizza,40.829853,-73.850555
FLAVA CUISINE,"920A E 233RD ST BRONX NY, 10466",Caribbean,40.891327,-73.850784
LA VECINA RESTAURANT,"1144 CASTLE HILL AVE BRONX NY, 10462","Latin (Cuban, Dominican, Puerto Rican, South & Central American)",40.831028,-73.85082
GP SMOOTHIES & GIFTSHOP,"1152 CASTLE HILL AVE BRONX NY, 10462","Juice, Smoothies, Fruit Salads",40.831104,-73.85084
MARISCO CENTRO,"1160 CASTLE HILL AVE BRONX NY, 10462",Seafood,40.83127,-73.850876
SKY CUISINE AND LOUNGE,"3432 WILSON AVE BRONX NY, 10469",Caribbean,40.875774,-73.85088
MR CAKE BAKERY & DESSERT,"1166 CASTLE HILL AVE BRONX NY, 10462",Bakery,40.831364,-73.8509
SING GARDEN RESTAURANT,"1165 CASTLE HILL AVE BRONX NY, 10462",Chinese,40.83133,-73.85091
OASIS RESTAURANT & BAR,"4653 WHITE PLAINS RD BRONX NY, 10470",Caribbean,40.902775,-73.85094
KING BARKA JAMAICAN & AMERICAN RESTAURANT,"3377 BOSTON RD BRONX NY, 10469",Caribbean,40.875324,-73.85095
STOP AT THE STOP SWEET POT RESTAURANT & COCKTAIL,"918 EAST  233 STREET BRONX NY, 10466",Caribbean,40.891376,-73.85096
LULU'S COFFEE SHOP,"1191 CASTLE HILL AVENUE BRONX NY, 10462",Coffee/Tea,40.83174,-73.851006
DACKS CUISINE,"1785 NEREID AVE BRONX NY, 10466",Caribbean,40.898163,-73.851036
SABROSURA,"1200 CASTLE HILL AVE BRONX NY, 10462",Spanish,40.831985,-73.85104
ISLAND TASTE RESTAURANT,"4643 WHITE PLAINS ROAD BRONX NY, 10470",Caribbean,40.902657,-73.85104
NATIONAL BAKERY,"2214 WESTCHESTER AVENUE BRONX NY, 10462",Bakery,40.83426,-73.85107
BRISAS DEL CARIBE,"1207 CASTLE HILL AVENUE BRONX NY, 10462","Latin (Cuban, Dominican, Puerto Rican, South & Central American)",40.832123,-73.8511
MASTER SMOOTHIE,"1219A CASTLE HILL AVE BRONX NY, 10462","Juice, Smoothies, Fruit Salads",40.83244,-73.851166
THERE SHOULD ALWAYS BE CAKE,"2465 E TREMONT AVE BRONX NY, 10461",Bakery,40.842724,-73.85118
MANDARIN WOK II,"1232 EAST GUN HILL ROAD BRONX NY, 10469",Chinese,40.872528,-73.85121
EMPIRE WOK CHINESE RESTAURANT,"1230 CASTLE HILL AVE BRONX NY, 10462",Chinese,40.832706,-73.85122
HAVANA CAFE,"1247 CASTLE HILL AVE BRONX NY, 10462","Latin (Cuban, Dominican, Puerto Rican, South & Central American)",40.83307,-73.85132
MELANIE'S ROTI & GRILL RESTAURANT,"1248 CASTLE HILL AVENUE BRONX NY, 10462",Caribbean,40.833202,-73.85133
SAPORE GOURMET,"2454 E TREMONT AVE BRONX NY, 10461",Italian,40.842693,-73.85134
CARVEL ICE CREAM,"1250 CASTLE HILL AVE BRONX NY, 10462","Ice Cream, Gelato, Yogurt, Ices",40.833256,-73.85135
CHINA KING RESTAURANT,"1254 CASTLE HILL AVENUE BRONX NY, 10462",Chinese,40.833435,-73.851395
JENNY'S ROTI SHOP,"1262 CASTLE HILL AVENUE BRONX NY, 10462",Caribbean,40.833565,-73.85144
JUICERITE,"1274 CASTLE HILL AVE BRONX NY, 10462","Juice, Smoothies, Fruit Salads",40.833755,-73.85152
BETTER GOURMET HEALTH KITCHEN,"1135C MORRIS PARK AVE BRONX NY, 10461",American,40.850243,-73.85152
BLIMPIE,"2200 WESTCHESTER AVE BRONX NY, 10462",Sandwiches/Salads/Mixed Buffet,40.83421,-73.85156
ANTHONY'S AND SALS PIZZA EXPRESS,"1809 WILLIAMSBRIDGE RD BRONX NY, 10461",Pizza,40.850594,-73.8516
HONG KONG RESTAURANT,"1811 WILLIAMSBRIDGE ROAD BRONX NY, 10461",Chinese,40.850628,-73.85163
MCDONALD'S,"1212 EAST GUNHILL ROAD BRONX NY, 10469",Hamburgers,40.872704,-73.851746
DON EMILIO DINER RESTAURANT,"1315 CASTLE HILL AVE BRONX NY, 10462","Latin (Cuban, Dominican, Puerto Rican, South & Central American)",40.834602,-73.8518
LA NUEVA CANOA RESTAURANT,"1368 CASTLE HILL AVE BRONX NY, 10462",Spanish,40.835148,-73.85194
PEPPER'S CARIBBEAN RESTAURANT AND BAR,"4564 WHITE PLAINS ROAD BRONX NY, 10470",Caribbean,40.90128,-73.85208
Tequila & Mezcal NY,"2434 E TREMONT AVE BRONX NY, 10461",Other,40.842606,-73.8521
PEKING HOUSE,"2432 E TREMONT AVE BRONX NY, 10461",Chinese,40.842598,-73.85219
PONTE EN FORMA,"2168A ELLIS AVENUE BRONX NY, 10462",American,40.832508,-73.8522
GUN POST LANES SNACK BAR,"1215 EAST GUN HILL ROAD BRONX NY, 10469",American,40.87286,-73.85221
"DUNKIN' DONUTS, BASKIN ROBBINS","2172 WESTCHESTER AVENUE BRONX NY, 10462",Coffee/Tea,40.83413,-73.85229
TEXAS CHICKEN & BURGER,"2168 WESTCHESTER AVE BRONX NY, 10462",Chicken,40.83412,-73.85236
PACKSUN HALAL CHICKEN,"2160 WESTCHESTER AVE BRONX NY, 10462",Bangladeshi,40.834106,-73.85252
SALOME LATIN CUISINE,"2152 WESTCHESTER AVE BRONX NY, 10462",American,40.834087,-73.852684
WENDY'S,"2140 WESTCHESTER AVENUE BRONX NY, 10462",Hamburgers,40.834045,-73.85311
SABOR LATINO SEAFOOD RESTAURANT,"2161 STARLING AVENUE BRONX NY, 10462",Seafood,40.83627,-73.85314
DUNKIN' DONUTS,"1090 MORRIS PARK AVE BRONX NY, 10461",Donuts,40.84941,-73.85333
NEW CHINA GARDEN,"724 NEREID AVE BRONX NY, 10466",Chinese,40.898083,-73.85337
EVO COCKTAIL LOUNGE & RESTAURANT,"1306 UNIONPORT ROAD BRONX NY, 10462",American,40.83407,-73.853516
PATRICIA'S,"1082 MORRIS PARK AVENUE BRONX NY, 10461",Italian,40.84931,-73.85356
COUNTRY BOYZ JERK YARD RESTAURANT,"1182 EAST GUNHILL ROAD BRONX NY, 10469",Caribbean,40.87328,-73.8536
BURGER TIME,"1080 MORRIS PARK AVE BRONX NY, 10461",Hamburgers,40.849285,-73.853615
KIRAKU SUSHI JAPANESE RESTAURANT,"1948 WILLIAMSBRIDGE ROAD BRONX NY, 10461",Japanese,40.853218,-73.85364
SCAGLIONE BROTHERS BAKERY,"1078 MORRIS PARK AVENUE BRONX NY, 10461",Delicatessen,40.84926,-73.853676
LIN'S GARDEN RESTAURANT,"1506 BRONXDALE AVE BRONX NY, 10462",Asian,40.842594,-73.8539
BIG DADDY CARIBBEAN TASTE,"4406 WHITE PLAINS ROAD BRONX NY, 10470",Caribbean,40.89865,-73.854126
KENNEDY FRIED CHICKEN & PIZZA,"4400 WHITE PLAINS RD BRONX NY, 10470",Chicken,40.89857,-73.85419
FRONT PAGE RESTAURANT,"4002 BRONXWOOD AVE BRONX NY, 10466",Caribbean,40.886803,-73.85425
ENZO'S RESTAURANT,"1998 WILLIAMSBRIDGE ROAD BRONX NY, 10461",Italian,40.85405,-73.85428
POPEYES,"4399 WHITE PLAINS RD BRONX NY, 10466",Other,40.898434,-73.854324
KFC,"1125 EAST GUN HILL ROAD BRONX NY, 10469",Chicken,40.873554,-73.8544
SORRENTO'S PIZZERIA,"2004 WILLIAMSBRIDGE ROAD BRONX NY, 10461",Pizza/Italian,40.854343,-73.85451
PORTOFINO CAFE,"2008 WILLIAMSBRIDGE RD BRONX NY, 10461","Bottled beverages, including water, sodas, juices, etc.",40.854385,-73.854546
EMILIO'S GOURMET PIZZA & PASTA,"1051 MORRIS PARK AVENUE BRONX NY, 10461",Pizza/Italian,40.848854,-73.8546
PASTA PASTA RESTAURANT,"2023 WILLIAMSBRIDGE ROAD BRONX NY, 10461",Italian,40.85453,-73.85467
BEST CHOICE CARIBBEAN RESTAURANT AND JUICE BAR,"3973 BRONXWOOD AVE BRONX NY, 10466",Caribbean,40.88592,-73.85475
BRONXWOOD PIZZA,"3969 BRONXWOOD AVE BRONX NY, 10466",Pizza,40.885887,-73.854774
KAIETEUR RESTAURANT,"4379 WHITE PLAINS RD BRONX NY, 10466",Caribbean,40.89789,-73.85479
AL-AQSA RESTAURANT,"2109 STARLING AVE BRONX NY, 10462",Bangladeshi,40.836086,-73.85483
PAULS BAKERY,"4374 WHITE PLAINS ROAD BRONX NY, 10466",Bakery,40.897827,-73.854836
CARVEL ICE CREAM,"2045 WILLIAMSBRIDGE RD BRONX NY, 10461","Ice Cream, Gelato, Yogurt, Ices",40.854763,-73.85484
TOP CHOICE JAMAICAN RESTAURANT,"686 NEREID AVENUE BRONX NY, 10470",Caribbean,40.89866,-73.85484
DOMINO'S,"686 NEREID AVENUE BRONX NY, 10470",Pizza,40.89866,-73.85484
LUKE'S LOUNGE,"1808 HONE AVE BRONX NY, 10461",Coffee/Tea,40.849113,-73.85488
NANA'S KITCHEN,"1809 HONE AVE BRONX NY, 10461",Mediterranean,40.84911,-73.8549
NEW FRESCO TORTILLAS TOMMY'S KITCHEN,"1041 MORRIS PARK AVE BRONX NY, 10461",Chinese/Cuban,40.84871,-73.85493
PREMIUM SWEETS & RESTAURANT,"2104 STARLING AVENUE BRONX NY, 10462",Indian,40.836063,-73.854935
THE PIZZA PLACE,"1665 METROPOLITAN AVENUE BRONX NY, 10462",Pizza,40.840534,-73.85494
LIBERTY DINER,"2059 WILLIAMSBRIDGE ROAD BRONX NY, 10461",American,40.854908,-73.85496
TAQUERIA TLAXCALLI,"2103 STARLING AVE BRONX NY, 10462",Mexican,40.83607,-73.854996
L&Y WING HING CHINESE RESTAURANT,"1661 METROPOLITAN AVE BRONX NY, 10462",Chinese,40.840527,-73.85503
FRIENDS SPORTS BAR,"1448 OLMSTEAD AVENUE BRONX NY, 10462",American,40.835625,-73.85504
VENEZIA RISTORANTE & PIZZA,"1115 ASTOR AVENUE BRONX NY, 10469",Pizza/Italian,40.859753,-73.85504
KHALIL BIRYANI HOUSE,"1445 OLMSTEAD AVE BRONX NY, 10462",Bangladeshi,40.835594,-73.85505
RINCON LATINO RESTAURANT,"4360 WHITE PLAINS ROAD BRONX NY, 10466","Latin (Cuban, Dominican, Puerto Rican, South & Central American)",40.897514,-73.85507
HEALTHY FRESH,"1033 MORRIS PARK AVE BRONX NY, 10461",American,40.84862,-73.85512
EXCELLENT TASTE,"4356 WHITE PLAINS RD BRONX NY, 10466",Chinese,40.897423,-73.85513
NEEROB RESTAURANT,"2096 STARLING AVE BRONX NY, 10462",Bangladeshi,40.83603,-73.855194
JERRY'S PIZZA,"2094 STARLING AVENUE BRONX NY, 10462",Pizza,40.83603,-73.85521
DOYLES PUB,"1024 MORRIS PARK AVENUE BRONX NY, 10461",Irish,40.848507,-73.85535
GOLDEN RING,"4342 WHITE PLAINS RD BRONX NY, 10466",Caribbean,40.896896,-73.85544
Golden Eagle Diner,"2107 WILLIAMSBRIDGE RD BRONX NY, 10461",American,40.85563,-73.85545
CULLEN'S TAVERN,"4340 WHITE PLAINS ROAD BRONX NY, 10466",American,40.89684,-73.85547
MR. Q'S,"2115 WILLIAMSBRIDGE RD BRONX NY, 10461",Chinese,40.855732,-73.85551
EL JOBO SEAFOOD RESTAURANT,"748 E 233RD ST BRONX NY, 10466",Spanish,40.892796,-73.85551
EL JOBO SEAFOOD RESTAURANT,"748-750 E 233RD ST BRONX NY, 10466",Spanish,40.8928,-73.85552
PAULA'S SOUL CAFE,"746 E 233RD ST BRONX NY, 10466",Soul Food,40.89281,-73.855545
2123 FRESH TORTILLAS,"2123 WILLIAMSBRIDGE RD BRONX NY, 10461",Tex-Mex,40.855835,-73.85556
ANA'S BAKERY & CAFE,"2125-27 WILLIAMSBRIDGE RD BRONX NY, 10461",Bakery,40.85586,-73.85557
PEACHWAVE FROZEN YOGURT,"2125 WILLIAMSBRIDGE RD BRONX NY, 10461","Ice Cream, Gelato, Yogurt, Ices",40.85586,-73.85557
MARAVILLA'S BAR & GRILL,"254 SOUNDVIEW AVE BRONX NY, 10473",Spanish,40.81056,-73.8556
MIA PIZZERIA,"2136 WILLIAMSBRIDGE RD BRONX NY, 10461",Pizza,40.85602,-73.85564
DUNKIN DONUTS/BASKIN ROBINS,"2141 WILLIAMSBRIDGE RD BRONX NY, 10461",American,40.856068,-73.855675
MI CASITA LOUNGE,"264 SOUNDVIEW AVE BRONX NY, 10473",American,40.810806,-73.855736
NEW JIMMY DELI CORP,"2254 E TREMONT AVE BRONX NY, 10462",Sandwiches/Salads/Mixed Buffet,40.84219,-73.85576
MORRIS PARK BAKE SHOP,"1007 MORRIS PARK AVE BRONX NY, 10462",Bakery,40.84823,-73.85599
LUCIANO'S PIZZA,"1005A MORRIS PARK AVENUE BRONX NY, 10462",Pizza,40.848206,-73.85605
DUNKIN' DONUTS,"3080 BOSTON ROAD BRONX NY, 10469",Coffee/Tea,40.871025,-73.85617
LES Q CARIBBEAN RESTAURANT,"3854 BRONXWOOD AVE BRONX NY, 10469",Caribbean,40.8833,-73.856186
LA MASA RESTAURANT,"1000 MORRIS PARK AVE BRONX NY, 10462","Latin (Cuban, Dominican, Puerto Rican, South & Central American)",40.848118,-73.85621
